Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
19/11/2020 8:00,1131144.932,1013.6,46.625,68.66666667,12.25938622,99.75,10.25125
19/11/2020 9:00,1209960.932,1013.7125,57.625,66.83333333,15.66688622,111.625,11.56
19/11/2020 10:00,1257320.432,1013.675,63.25,63.33333333,20.17188622,100.625,8.96875
19/11/2020 11:00,1267254.432,1013.1375,61.375,60.25,22.34188622,118,7.52125
19/11/2020 12:00,1268466.432,1012.5,54.75,56.58333333,25.01438622,81.625,8.2
19/11/2020 13:00,1257617.932,1011.2625,55,56.16666667,25.91438622,270.875,7.27
19/11/2020 14:00,1265790.932,1010.45,53.625,57,25.33188622,255.375,10.29625
19/11/2020 15:00,1261223.432,1010.225,43,64.5,22.51688622,285.625,15.23375
19/11/2020 16:00,1263274.932,1010.5125,36,66.41666667,20.62688622,324.625,18.845
19/11/2020 17:00,1225453.432,1010.9,33.5,66.75,19.61938622,281.5,16.585
19/11/2020 18:00,1198473.432,1011.3875,23.875,69.75,16.73938622,302.125,11.71125
19/11/2020 19:00,1161318.432,1011.875,5.625,70.66666667,15.11438622,339.5,8.54875
19/11/2020 20:00,1124645.432,1012.45,0.25,72.66666667,15.16688622,96,9.13125
19/11/2020 21:00,1100300.932,1012.65,6.875,73,13.79438622,65.125,8.245
19/11/2020 22:00,1079656.932,1012.4,20.125,70.66666667,13.39188622,97.375,1.18875
19/11/2020 23:00,1052725.932,1011.925,23.625,71.25,11.80688622,99.625,1.36875
20/11/2020 0:00,1025011.432,1011.2375,44.375,75.75,10.47938622,60.625,2.2725
20/11/2020 1:00,1009439.432,1010.6875,43,76,10.19688622,50.5,2.76
20/11/2020 2:00,999708.432,1010.2375,26.5,76.25,9.629386217,56.25,3.2125
20/11/2020 3:00,990357.932,1010.075,15.25,78.33333333,7.911886217,57.625,6.16
20/11/2020 4:00,985912.432,1010.075,28.25,77.41666667,7.289386217,98.75,6.1875
20/11/2020 5:00,996132.432,1010.3375,20.75,78.66666667,5.959386217,101,5.90625
20/11/2020 6:00,1006020.932,1011.2,22.25,78.58333333,5.919386217,77.75,3.16625
20/11/2020 7:00,1046303.432,1012.1875,24.125,77.91666667,6.619386217,82.25,4.33
20/11/2020 8:00,1123018.432,1013.0125,44.375,75.83333333,9.036886217,90.875,8.96875
20/11/2020 9:00,1198440.932,1013.2125,40.375,66.66666667,14.63188622,101.75,5.30375
20/11/2020 10:00,1246392.432,1013.1625,25.5,58.75,20.51938622,113.5,7.67
20/11/2020 11:00,1257986.432,1012.6125,31.125,56.75,21.41438622,109.625,10.075
20/11/2020 12:00,1253896.432,1011.6,48,53.75,24.95438622,137.875,9.24375
20/11/2020 13:00,1245141.932,1010.3875,42.25,51.66666667,25.43688622,269.75,6.2025
20/11/2020 14:00,1252678.432,1009.6625,33.25,54.66666667,24.05438622,178.5,11.56875
20/11/2020 15:00,1251720.932,1009.375,31.875,59.58333333,22.62938622,250.875,15.02
20/11/2020 16:00,1238111.932,1009.2875,33.75,63.75,19.27188622,313.25,11.785
20/11/2020 17:00,1214539.932,1009.6,29,64.91666667,18.47688622,260.25,13.0175
20/11/2020 18:00,1191156.932,1010.1125,23.25,68.66666667,16.45438622,289.625,10.79
20/11/2020 19:00,1153261.932,1010.9,28.625,70.16666667,15.18688622,346.75,8.79
20/11/2020 20:00,1122272.932,1011.5625,39,69.16666667,14.59938622,331.875,6.36
20/11/2020 21:00,1095800.432,1011.9625,50.375,70.58333333,13.23938622,144.625,7.44
20/11/2020 22:00,1072209.432,1012.0875,41.5,70,12.77188622,84.75,2.25
20/11/2020 23:00,1046769.932,1011.8,36.5,69.25,11.31938622,56.625,4.88625
21/11/2020 0:00,1021495.432,1011.4,42,69.16666667,10.83188622,83.125,1.94125
21/11/2020 1:00,1003332.432,1011.175,50.125,74.33333333,9.259386217,73,2.15625
21/11/2020 2:00,996514.432,1010.5125,55.5,75.66666667,7.611886217,74.75,2.82
21/11/2020 3:00,985035.932,1010.1875,82.875,76,6.051886217,92.125,5.7575
21/11/2020 4:00,987115.432,1010.2,87.75,76,5.631886217,60.5,3.015
21/11/2020 5:00,989938.432,1010.4375,88.75,75.75,5.316886217,62,3.17
21/11/2020 6:00,996117.932,1011.1,84.25,76.08333333,4.456886217,63.375,3.28875
21/11/2020 7:00,1020599.932,1011.95,70.875,75.91666667,6.171886217,65.875,3.88625
21/11/2020 8:00,1067322.932,1012.6,61.25,74.41666667,7.574386217,93.625,6.09375
21/11/2020 9:00,1125138.932,1013.175,31.25,66.08333333,14.34438622,95.625,2.80625
21/11/2020 10:00,1166706.432,1013.45,18.625,60.08333333,20.17438622,119.75,6.97375
21/11/2020 11:00,1180091.432,1012.85,19.875,57.33333333,22.58438622,96.25,10.0975
21/11/2020 12:00,1179962.432,1011.75,20.75,54.75,25.21938622,112.875,10.4675
21/11/2020 13:00,1171880.932,1010.6375,10.5,52.58333333,25.98938622,134,11.45375
21/11/2020 14:00,1176693.432,1009.85,3.125,51.91666667,26.32438622,107.375,10.1925
21/11/2020 15:00,1176481.932,1009.4,2.625,52.66666667,25.89188622,183.5,12.19625
21/11/2020 16:00,1169760.432,1009.15,2,65.91666667,21.40688622,302.5,16.92125
21/11/2020 17:00,1154115.432,1009.4375,1.625,68,19.36188622,272.25,14.68625
21/11/2020 18:00,1153385.932,1010.1125,1,66.75,17.15688622,306.375,13.3375
21/11/2020 19:00,1129120.932,1011.0625,0.125,66.25,16.45938622,345,9.60625
21/11/2020 20:00,1106568.432,1011.7875,0,67.66666667,14.75688622,135.625,9.29125
21/11/2020 21:00,1079938.432,1012.1625,0.125,71.91666667,13.37438622,15.875,8.67125
21/11/2020 22:00,1059438.932,1012.2875,0.625,71.91666667,12.78188622,53.75,5.73125
21/11/2020 23:00,1035905.932,1012.0875,0,75.83333333,10.03938622,85.375,3.68
22/11/2020 0:00,1014686.432,1012.0875,1.125,74.41666667,9.649386217,103.125,9.1975
22/11/2020 1:00,1000296.932,1011.9375,4.5,73.41666667,9.299386217,80.25,3.6025
22/11/2020 2:00,991473.432,1011.175,4.375,71.66666667,7.614386217,85.375,7.4325
22/11/2020 3:00,980513.932,1011.1,25.25,72.83333333,5.911886217,79.5,3.86625
22/11/2020 4:00,973920.932,1011.1375,47.5,71.25,5.479386217,88.875,6.74
22/11/2020 5:00,972769.932,1011.6125,52.375,69.83333333,5.161886217,76.25,3.8975
22/11/2020 6:00,972137.432,1012.7375,53.75,69.25,4.249386217,82.875,4.6325
22/11/2020 7:00,970314.932,1013.95,39.625,64.41666667,6.049386217,89.75,7.77375
22/11/2020 8:00,985721.432,1014.7125,12.625,61.5,8.514386217,93.25,5.99875
22/11/2020 9:00,1010437.432,1015.0125,16.375,55.5,15.71188622,112.5,6.36
22/11/2020 10:00,1033044.432,1015.0625,7.625,54.41666667,19.70438622,108.25,10.505
22/11/2020 11:00,1049080.432,1014.45,4.25,53.16666667,22.84438622,112.25,10.7725
22/11/2020 12:00,1054808.432,1013.075,4.25,49.66666667,25.44938622,112.875,10.445
22/11/2020 13:00,1052248.932,1012.0375,9.5,49.25,26.43438622,158,9.1225
22/11/2020 14:00,1053339.432,1011.3125,8.25,49.33333333,26.35938622,145.125,9.38875
22/11/2020 15:00,1054170.432,1011.025,2,51.75,24.11688622,142.75,11.835
22/11/2020 16:00,1049972.432,1011.0125,0.125,58.83333333,21.10688622,291.5,16.47
22/11/2020 17:00,1045970.432,1011.525,0.5,59.41666667,19.94938622,279.375,16.01375
22/11/2020 18:00,1063790.932,1012.1375,2.125,67.33333333,16.37938622,304.625,12.47
22/11/2020 19:00,1060629.932,1012.8875,0.125,69.33333333,14.48688622,341.75,13.69375
22/11/2020 20:00,1054587.932,1013.525,0,66.5,13.73688622,223.875,10.5925
22/11/2020 21:00,1038782.932,1013.925,0,65.41666667,13.45438622,34.625,4.46375
22/11/2020 22:00,1024557.932,1013.9375,0,61.33333333,13.02688622,34.375,7.56875
22/11/2020 23:00,1007755.432,1013.5375,0.375,62.41666667,11.97688622,41.375,7.23
23/11/2020 0:00,991323.932,1013.225,4.125,70.16666667,9.001886217,107.75,6.43
23/11/2020 1:00,975707.432,1012.8,14.5,67.91666667,8.271886217,96.625,7.73875
23/11/2020 2:00,967799.432,1012.4,30.375,71.41666667,5.834386217,101.75,7.01125
23/11/2020 3:00,960803.932,1012.25,31.75,70.25,6.291886217,84.625,7.3
23/11/2020 4:00,960547.432,1012.5,13.75,73,3.796886217,66.875,4.90875
23/11/2020 5:00,969517.432,1012.9125,10.75,73.33333333,3.776886217,75.375,5.73875
23/11/2020 6:00,984801.432,1013.6875,13,73.16666667,3.936886217,109.625,9.3475
23/11/2020 7:00,1031910.432,1014.4,17.75,70.75,4.966886217,87.75,5.0775
23/11/2020 8:00,1103699.432,1015.0875,22.875,64.5,8.869386217,89.625,5.32375
23/11/2020 9:00,1180887.432,1015.5375,20.125,56.83333333,15.88938622,90.125,8.63375
23/11/2020 10:00,1236825.932,1015.7625,13,54.41666667,20.06938622,91.5,9.92125
23/11/2020 11:00,1245519.932,1015.2,17,52.58333333,23.42688622,87.875,13.1
23/11/2020 12:00,1249620.432,1014.45,17.875,52.66666667,25.59938622,65.625,9.6575
23/11/2020 13:00,1240105.432,1013.2625,11.125,52.66666667,26.22688622,69.625,7.865
23/11/2020 14:00,1247194.432,1012.4875,2.25,52.41666667,25.93688622,97.75,11.96875
23/11/2020 15:00,1244701.432,1012.0875,6.125,50.33333333,25.59688622,344.75,9.2125
23/11/2020 16:00,1243571.932,1011.85,14.375,52.66666667,24.45688622,342,15.98125
23/11/2020 17:00,1215159.932,1012.2,14.375,56,23.49938622,343.125,12.0425
23/11/2020 18:00,1195383.432,1012.85,20.625,58.41666667,20.56188622,337.625,11.90125
23/11/2020 19:00,1152386.432,1013.8125,31.625,68.58333333,16.10938622,350.5,10.44625
23/11/2020 20:00,1115687.932,1014.3375,36,69.58333333,15.00188622,222.875,9.47625
23/11/2020 21:00,1088905.932,1014.5125,36,66.41666667,14.76188622,24.75,8.29
23/11/2020 22:00,1063264.932,1014.175,36.875,68,13.41688622,72.25,2.53375
23/11/2020 23:00,1044413.932,1013.9375,33.75,68.08333333,12.47188622,79.125,6.2725
24/11/2020 0:00,1024203.932,1013.475,22.875,70.5,9.424386217,86.125,2.735
24/11/2020 1:00,1007890.932,1013,7.25,70.16666667,9.016886217,95.625,3.3825
24/11/2020 2:00,995829.432,1012.6,2.625,71.33333333,8.614386217,96.25,3.73125
24/11/2020 3:00,981516.432,1012.2875,17.5,71.75,6.954386217,85.125,4.05375
24/11/2020 4:00,980379.932,1012.3,53.625,74.08333333,5.569386217,77.375,4.435
24/11/2020 5:00,986578.432,1012.5875,59.75,71.75,5.471886217,76.75,4.6275
24/11/2020 6:00,998422.432,1013.4,66.25,75,4.826886217,80.625,5.28625
24/11/2020 7:00,1037158.932,1014.1375,75.25,68.66666667,6.816886217,99.5,7.95125
24/11/2020 8:00,1110497.432,1014.7,52.5,64.25,9.439386217,83.125,5.07625
24/11/2020 9:00,1180386.432,1015.1125,41.5,58.25,16.14938622,114.125,8.24375
24/11/2020 10:00,1226909.432,1015.475,10.375,55.5,21.40438622,100.375,10.3675
24/11/2020 11:00,1237763.932,1015.1375,26.75,54.25,24.92438622,114.875,11.865
24/11/2020 12:00,1239556.932,1014.2875,31.25,54.58333333,26.18188622,126.5,8.67125
24/11/2020 13:00,1234899.932,1013.25,35.125,53.5,27.98688622,187.25,9.36875
24/11/2020 14:00,1241073.932,1012.45,33.875,54.91666667,27.11188622,140.875,10.25625
24/11/2020 15:00,1230169.432,1012.0375,34.75,56.66666667,25.62438622,278.875,16.125
24/11/2020 16:00,1222500.932,1011.9,64.125,61.75,22.47938622,303.375,17.49
24/11/2020 17:00,1197928.432,1012.05,70.375,63.91666667,20.52188622,290.125,15.25875
24/11/2020 18:00,1174041.432,1012.625,65.75,66.41666667,17.84438622,317.375,12.02375
24/11/2020 19:00,1139044.432,1013.4875,64.75,70,15.16688622,329.125,10.24125
24/11/2020 20:00,1110806.432,1013.9625,51.375,73.75,15.29188622,335,10.52625
24/11/2020 21:00,1085593.432,1014.1375,27,74.08333333,13.86438622,140.5,7.84375
24/11/2020 22:00,1062984.932,1014.15,34.625,74.25,12.43438622,76.375,3.41875
24/11/2020 23:00,1040154.432,1013.7,50.875,74.08333333,12.06438622,140.875,7.40625
25/11/2020 0:00,1017292.432,1013.2,67.5,74.08333333,11.68188622,112.375,5.7925
25/11/2020 1:00,1000116.432,1012.8,88.375,74.25,11.22188622,67,2.62375
25/11/2020 2:00,988570.932,1012.4,81.75,77.41666667,9.799386217,62.5,2.82
25/11/2020 3:00,980926.932,1012.0375,68.375,77.75,9.304386217,50.375,3.83375
25/11/2020 4:00,980248.932,1011.9125,55.375,76.33333333,8.771886217,24.375,7.43625
25/11/2020 5:00,987460.432,1012.125,57.25,74.16666667,7.761886217,55,7.74875
25/11/2020 6:00,999079.432,1012.725,51,70.91666667,9.199386217,78.375,3.27125
25/11/2020 7:00,1040534.932,1013.2875,33.125,72,9.981886217,82.375,6.195
25/11/2020 8:00,1114452.432,1013.7,47,68.91666667,11.98688622,111.875,8.61625
25/11/2020 9:00,1184646.432,1013.975,65.875,63.83333333,16.20688622,113.625,11.57625
25/11/2020 10:00,1237132.432,1014.0625,60.125,60.25,21.27438622,137.875,7.15875
25/11/2020 11:00,1253403.432,1013.625,49.875,58.75,23.75688622,166.375,6.34
25/11/2020 12:00,1252519.432,1012.875,57.625,58.33333333,23.86688622,273,9.91625
25/11/2020 13:00,1249612.932,1011.875,50.125,57.58333333,25.77688622,190.875,11.94125
25/11/2020 14:00,1261474.932,1011.1125,35.5,58.66666667,26.23688622,128.375,11.83375
25/11/2020 15:00,1254756.932,1010.7875,35.25,60.08333333,24.96938622,173.375,15.38375
25/11/2020 16:00,1242408.432,1010.6,53.75,61.66666667,23.65438622,304.875,16.09625
25/11/2020 17:00,1220535.932,1010.8125,53.125,69.5,19.64438622,262.875,14.83875
25/11/2020 18:00,1197738.432,1011.375,49.125,72.16666667,17.40438622,309.25,8.3225
25/11/2020 19:00,1156866.932,1012.0125,59.625,73.25,17.24438622,348.75,6.63875
25/11/2020 20:00,1128386.932,1012.45,62.75,73.08333333,17.29688622,224,7.37875
25/11/2020 21:00,1103040.432,1012.5875,80.875,72.58333333,17.01688622,95.875,9.105
25/11/2020 22:00,1083470.932,1012.3875,82.125,70.91666667,16.74688622,71.75,3.38125
25/11/2020 23:00,1058936.432,1012,82.125,71.83333333,16.37938622,158.375,6.8225
26/11/2020 0:00,1044597.932,1011.6375,82.5,72.91666667,15.01438622,90.25,2.90375
26/11/2020 1:00,1023855.432,1011.25,80.375,78.25,13.73938622,143.625,8.47375
26/11/2020 2:00,1010594.432,1010.7,85,80.83333333,13.75438622,165.375,9.21125
26/11/2020 3:00,1001480.932,1010.9875,83.625,80.25,13.62188622,42.375,6.83875
26/11/2020 4:00,1000920.932,1011.0375,78.125,79.25,13.38188622,23.25,8.77375
26/11/2020 5:00,1007342.432,1011.3,76.75,76.16666667,13.42688622,11.5,9.47625
26/11/2020 6:00,1020771.932,1011.8125,74,74.41666667,13.75188622,73.125,9.4175
26/11/2020 7:00,1063447.932,1012.55,58.5,76.16666667,13.20438622,48.375,8.8875
26/11/2020 8:00,1140268.932,1012.9375,45,72.25,14.29188622,71.25,8.70375
26/11/2020 9:00,1220222.432,1013.1875,56.75,68.75,17.24688622,48.25,2.915
26/11/2020 10:00,1268874.932,1013.1625,36.125,66,20.42938622,21.25,6.82375
26/11/2020 11:00,1287405.932,1012.825,34.625,61.66666667,23.93938622,40,8.61875
26/11/2020 12:00,1284175.932,1011.975,49.75,58.83333333,25.74188622,303.875,10.30125
26/11/2020 13:00,1270482.432,1011.0125,60.75,59.75,24.81688622,216.875,10.095
26/11/2020 14:00,1272668.932,1010.2375,69.625,63,23.79438622,261,10.2525
26/11/2020 15:00,1272018.432,1009.9,82,68.41666667,20.31188622,254.25,13.0525
26/11/2020 16:00,1260751.432,1010.025,79,69.91666667,20.25438622,289.5,12.81125
26/11/2020 17:00,1238807.432,1010.35,75.375,76.83333333,19.19188622,265.625,11.795
26/11/2020 18:00,1214732.932,1011.0125,80.25,75.83333333,17.55938622,324.75,7.8475
26/11/2020 19:00,1179794.432,1011.7875,84,76.66666667,16.88688622,323.125,3.88375
26/11/2020 20:00,1151907.432,1012.35,80.25,77.33333333,16.36188622,286.875,7.57
26/11/2020 21:00,1125684.932,1012.575,58.25,78.5,16.19188622,303.75,7.27375
26/11/2020 22:00,1102467.432,1012.6875,72.75,78.41666667,16.11188622,213.875,2.87375
26/11/2020 23:00,1073436.932,1012.325,84.5,79.75,14.74938622,279,8.80375
27/11/2020 0:00,1050321.932,1012.1125,86.875,83.16666667,14.40188622,296.5,11.53875
27/11/2020 1:00,1031122.432,1011.6625,81.875,84,13.12688622,298.75,6.95375
27/11/2020 2:00,1016088.432,1011.25,71.25,82.16666667,12.80938622,290.125,8.57625
27/11/2020 3:00,1004926.432,1011.0375,78,81.91666667,12.49938622,331,9.54375
27/11/2020 4:00,1002154.432,1011.2625,60.5,83.75,11.24688622,349.625,10.26125
27/11/2020 5:00,1010614.932,1011.5125,61,84,10.91938622,50.25,10.50875
27/11/2020 6:00,1022194.432,1011.975,84,82.25,10.80688622,7.25,13.625
27/11/2020 7:00,1063724.932,1012.65,84,81.33333333,10.87938622,8.5,10.1025
27/11/2020 8:00,1134092.432,1013.2,96.625,81.41666667,11.67938622,69.75,11.96375
27/11/2020 9:00,1215021.432,1013.725,96.625,78.58333333,12.45438622,71.75,9.9875
27/11/2020 10:00,1246347.432,1014.05,99.125,78.83333333,13.39688622,61.75,7.16125
27/11/2020 11:00,1255301.932,1013.4625,99.625,79,13.45438622,309.75,8.8825
27/11/2020 12:00,1245178.432,1012.55,98.875,81.41666667,12.18438622,339.75,10.8625
27/11/2020 13:00,1230052.432,1011.55,96.125,79.5,13.24188622,50.375,11.5775
27/11/2020 14:00,1230223.932,1010.85,82,74.83333333,14.42438622,17.125,16.68625
27/11/2020 15:00,1223147.432,1010.5375,80,76.16666667,13.59938622,15.875,18.36625
27/11/2020 16:00,1213331.432,1010.55,80,75.25,14.39688622,5.25,14.795
27/11/2020 17:00,1196494.432,1010.975,80,77,14.43688622,18.5,12.5175
27/11/2020 18:00,1179919.932,1011.6125,81.125,77.58333333,14.21438622,11.875,12.32375
27/11/2020 19:00,1149538.932,1012.3625,76.375,79.25,12.85438622,21.5,10.355
27/11/2020 20:00,1121146.932,1012.8375,64.125,79.33333333,13.17188622,32.375,11.11875
27/11/2020 21:00,1090907.432,1013.0375,54.5,78.75,12.95438622,24.125,9.88125
27/11/2020 22:00,1069820.432,1013.0875,49.25,78.75,12.70188622,18.625,10.39125
27/11/2020 23:00,1048003.932,1012.8,61.25,79.41666667,12.42438622,23.375,5.23875
28/11/2020 0:00,1021321.432,1012.375,52.75,81.25,12.05438622,269.25,8.9125
28/11/2020 1:00,1005437.432,1011.9625,70.125,84,9.821886217,8.125,16.285
28/11/2020 2:00,991109.932,1011.625,74.625,85.25,8.799386217,35.125,14.81375
28/11/2020 3:00,978927.432,1011.3625,61.375,86.16666667,9.749386217,317.625,13.11375
28/11/2020 4:00,982153.932,1011.2,54.125,88.83333333,8.519386217,178.875,9.99875
28/11/2020 5:00,986646.932,1011.4125,61.125,88.75,8.344386217,357.25,12.75625
28/11/2020 6:00,992705.432,1011.8875,69,87.83333333,8.514386217,47.125,11.7475
28/11/2020 7:00,1019283.432,1012.3625,66,86.58333333,8.939386217,24.75,10.11125
28/11/2020 8:00,1064691.932,1013,60.625,83,9.804386217,43.5,9.68
28/11/2020 9:00,1122479.432,1013.5,68.5,82.58333333,10.72188622,297.5,7.25375
28/11/2020 10:00,1158400.432,1013.6875,66.375,79.66666667,12.86438622,59.375,7.60125
28/11/2020 11:00,1162316.932,1013.3625,73.375,78.75,13.59438622,14.75,5.93
28/11/2020 12:00,1161132.932,1012.2,72.25,76.58333333,15.19938622,19.875,8.8125
28/11/2020 13:00,1151608.932,1010.9625,76.75,73.66666667,16.92188622,13.625,11.90125
28/11/2020 14:00,1153046.932,1010.05,91.625,72.33333333,18.15188622,267,5.5925
28/11/2020 15:00,1146582.932,1009.825,74.875,71.16666667,19.46438622,339.5,9.515
28/11/2020 16:00,1134271.432,1010.0625,71.25,75.08333333,16.43688622,341.625,13.8725
28/11/2020 17:00,1129586.432,1010.35,76.25,78.58333333,15.41438622,337.5,12.95625
28/11/2020 18:00,1136749.432,1011.05,75.625,80.58333333,13.71688622,221.625,12.61
28/11/2020 19:00,1115976.932,1011.6,79.75,81,13.25188622,178.75,10.67625
28/11/2020 20:00,1095139.932,1012.0875,98,83.33333333,12.57188622,311.375,11.3
28/11/2020 21:00,1073235.932,1012.2,91.375,83.41666667,12.34938622,349.375,7.52375
28/11/2020 22:00,1051902.432,1012.125,83.375,84.58333333,11.03438622,65.125,5.8275
28/11/2020 23:00,1026030.932,1011.825,77.75,85.41666667,10.54688622,19.75,7.76625
29/11/2020 0:00,1004935.932,1011.45,86.125,84.08333333,10.39688622,42.375,8.79625
29/11/2020 1:00,990255.932,1011.2625,87,83.58333333,10.33688622,37.25,8.5975
29/11/2020 2:00,980775.932,1010.9125,66.75,83.16666667,10.41688622,53.625,9.13875
29/11/2020 3:00,971334.432,1010.675,63.875,83.41666667,10.06438622,44,9.04
29/11/2020 4:00,967304.432,1010.5375,81.5,85.41666667,8.834386217,31.125,10.8725
29/11/2020 5:00,967685.932,1010.6125,84,82.16666667,9.971886217,35.375,9.14
29/11/2020 6:00,967971.932,1011.075,82.875,81.5,10.36438622,35.75,8.10875
29/11/2020 7:00,971941.932,1011.9125,82.5,81.41666667,10.62688622,36.625,8.095
29/11/2020 8:00,992328.932,1012.8625,83.125,85.75,10.19688622,297.25,9.905
29/11/2020 9:00,1014734.932,1013.35,84,84.08333333,10.56938622,332.625,5.355
29/11/2020 10:00,1034684.932,1013.2625,84,85.41666667,11.14188622,333.75,6.825
29/11/2020 11:00,1049155.432,1012.8,84,81.83333333,12.88188622,46.125,8.75375
29/11/2020 12:00,1049411.432,1011.575,84,81,13.27688622,137.75,9.89875
29/11/2020 13:00,1044991.932,1010.3,98,79.33333333,14.38688622,259,9.3625
29/11/2020 14:00,1039774.432,1009.35,100,81,13.51938622,340.625,9.03125
29/11/2020 15:00,1030430.432,1008.925,98.25,82.33333333,12.51188622,64.125,7.47
29/11/2020 16:00,1022246.432,1008.9125,99.5,80.91666667,12.13438622,94.875,10.07
29/11/2020 17:00,1028096.932,1009.1125,99.875,84.75,10.56938622,307.75,11.58625
29/11/2020 18:00,1043620.932,1009.6875,98.125,86.91666667,9.214386217,50,13.64
29/11/2020 19:00,1041537.432,1010.55,89.875,85.08333333,9.109386217,42.25,11.325
29/11/2020 20:00,1036031.932,1010.9625,83.875,84.66666667,9.784386217,34.875,11.90125
29/11/2020 21:00,1024091.432,1011.1625,83.125,84.66666667,9.619386217,85,11.27125
29/11/2020 22:00,1007898.432,1011.0125,82.625,84.08333333,9.439386217,86.5,7.77875
29/11/2020 23:00,991012.432,1010.7,81.25,85.91666667,9.316886217,44.125,6.985
30/11/2020 0:00,973981.932,1010.35,83.25,83.58333333,9.399386217,40.875,7.31375
30/11/2020 1:00,959523.932,1009.9125,83.875,85.5,8.559386217,50.625,8.81375
30/11/2020 2:00,952232.932,1009.675,84.125,89.41666667,7.141886217,92.625,11.06375
30/11/2020 3:00,948342.432,1009.575,96.625,92.16666667,6.816886217,47.5,10.58625
30/11/2020 4:00,948609.432,1009.4125,97.5,95,5.524386217,14.625,8.72125
30/11/2020 5:00,958596.432,1009.7625,97.375,95.33333333,6.574386217,180.5,9.385
30/11/2020 6:00,977978.432,1010.6,95.125,94,7.234386217,298.75,10.08375
30/11/2020 7:00,1023546.932,1011.3625,93.125,96.41666667,6.429386217,220.25,12.03875
30/11/2020 8:00,1093099.932,1012.125,89.75,94.5,6.854386217,37,10.215
30/11/2020 9:00,1162151.932,1012.5625,92.125,92,7.146886217,300.375,5.8125
30/11/2020 10:00,1195893.432,1012.7,92.125,88.5,9.204386217,55.375,7.02125
30/11/2020 11:00,1211802.432,1012.4375,90.375,90,10.23438622,38.5,8.01375
30/11/2020 12:00,1207146.432,1011.5375,88.625,88.75,11.56688622,62.375,12.06875
30/11/2020 13:00,1193731.432,1010.6625,86.5,87.83333333,11.21438622,225.625,13.7625
30/11/2020 14:00,1195206.432,1009.9,88.875,87.41666667,12.33438622,58.375,11.46375
30/11/2020 15:00,1189235.432,1009.875,73.875,84.16666667,12.11438622,91.875,11.13375
30/11/2020 16:00,1177535.432,1010.2,72.25,84.5,11.47438622,42,9.86875
30/11/2020 17:00,1160380.932,1010.5625,71,85,12.10938622,33.625,11.1
30/11/2020 18:00,1147309.432,1011.175,40.75,84.41666667,12.39938622,271.125,9.07
30/11/2020 19:00,1116416.432,1011.8,32.625,87.41666667,9.494386217,307.375,9.16
30/11/2020 20:00,1086461.932,1012.35,28,88.25,10.75688622,350,8.6625
30/11/2020 21:00,1055966.432,1012.6625,32.75,90.16666667,9.594386217,54.875,7.285
30/11/2020 22:00,1033508.932,1012.6625,29.375,90,9.231886217,7.5,8.24875
30/11/2020 23:00,1007451.432,1012.2625,32.5,90.41666667,8.826886217,222.75,10.1575
1/12/2020 0:00,986026.432,1011.8625,30.375,91.5,8.576886217,143.625,4.97125
1/12/2020 1:00,971592.432,1011.4875,51.375,93.75,6.954386217,13.25,8.78625
1/12/2020 2:00,963314.432,1011.125,60,92.25,6.526886217,12,9.3575
1/12/2020 3:00,954633.932,1010.925,41.75,91.75,6.349386217,15,5.08
1/12/2020 4:00,955550.432,1010.875,35,90.08333333,6.184386217,29.125,8.76375
1/12/2020 5:00,961808.932,1011.2,49,91.66666667,5.026886217,20.75,5.175
1/12/2020 6:00,977991.432,1011.8125,62.5,90,5.011886217,21.375,4.96
1/12/2020 7:00,1023070.432,1012.7875,56.5,91.66666667,5.461886217,21.625,5.185
1/12/2020 8:00,1091467.932,1013.475,46.25,89.08333333,6.534386217,50.25,7.92125
1/12/2020 9:00,1167103.932,1014.025,45.75,85.08333333,9.059386217,21.875,7.6325
1/12/2020 10:00,1211922.432,1014.1875,44.5,80.91666667,13.20438622,11.25,7.245
1/12/2020 11:00,1223160.432,1013.8375,21.125,77.41666667,16.65688622,53.625,8.725
1/12/2020 12:00,1221974.932,1012.9375,20.75,77.25,18.07688622,289.5,16.23875
1/12/2020 13:00,1209733.932,1012.1,15.875,77.25,18.06938622,295.875,16.4725
1/12/2020 14:00,1219700.432,1011.4625,17.5,75.66666667,18.51188622,296,17.2975
1/12/2020 15:00,1222122.432,1011.4,18.375,77.41666667,18.07438622,298.5,17.74625
1/12/2020 16:00,1214823.432,1011.525,10.25,78.25,17.40438622,318.875,15.78625
1/12/2020 17:00,1190779.932,1011.85,3.625,79.83333333,15.58688622,310.375,20.44125
1/12/2020 18:00,1171725.932,1012.6,5.375,80.16666667,13.43188622,329,16.15625
1/12/2020 19:00,1141780.932,1013.575,8.25,81.66666667,11.92188622,333.5,14.4125
1/12/2020 20:00,1105632.932,1014.35,17.5,81,12.19938622,346.875,13.25625
1/12/2020 21:00,1074534.432,1014.6625,29.5,82.66666667,11.77188622,224.25,11.01375
1/12/2020 22:00,1048129.432,1014.7,29.125,82.91666667,10.32188622,54.875,9.27125
1/12/2020 23:00,1018161.932,1014.5,30.375,83.58333333,9.849386217,353.25,10.45375
2/12/2020 0:00,995958.932,1014.1,31.875,85.16666667,8.499386217,355.5,12.07125
2/12/2020 1:00,980187.932,1013.6875,27.375,85,8.129386217,357.5,10.83875
